Date,Open,High,Low ,Close
6/24/12 19:00,1.02657,1.02673,1.02557,1.02558
6/24/12 23:00,1.02558,1.02797,1.02557,1.02655
6/25/12 3:00,1.02655,1.03081,1.02634,1.03069
6/25/12 7:00,1.03069,1.0318,1.02914,1.02946
6/25/12 11:00,1.02946,1.02988,1.02844,1.0286
6/25/12 15:00,1.0286,1.02947,1.02786,1.02831
6/25/12 19:00,1.02831,1.02914,1.02718,1.02839
6/25/12 23:00,1.02839,1.02889,1.02553,1.0273
6/26/12 3:00,1.0273,1.02892,1.02505,1.02809
6/26/12 7:00,1.02809,1.02955,1.02382,1.0246
6/26/12 11:00,1.0246,1.02527,1.02319,1.02353
6/26/12 15:00,1.02353,1.02472,1.02307,1.02471
6/26/12 19:00,1.02471,1.02483,1.02368,1.0243
6/26/12 23:00,1.0243,1.02618,1.02394,1.02555
6/27/12 3:00,1.02555,1.02617,1.02402,1.02576
6/27/12 7:00,1.02576,1.02665,1.02433,1.02523
6/27/12 11:00,1.02523,1.02596,1.0246,1.02463
6/27/12 15:00,1.02463,1.02591,1.02309,1.02328
6/27/12 19:00,1.02328,1.02424,1.02313,1.0237
6/27/12 23:00,1.0237,1.02771,1.02322,1.0268
6/28/12 3:00,1.0268,1.02896,1.02538,1.0289
6/28/12 7:00,1.0289,1.03476,1.02885,1.03412
6/28/12 11:00,1.03412,1.03618,1.03252,1.0329
6/28/12 15:00,1.0329,1.03405,1.03256,1.0328
6/28/12 19:00,1.0328,1.03302,1.02612,1.02723
6/28/12 23:00,1.02723,1.02754,1.02286,1.02491
6/29/12 3:00,1.02491,1.02623,1.01669,1.017
6/29/12 7:00,1.017,1.02053,1.01644,1.01843
6/29/12 11:00,1.01843,1.0187,1.01627,1.01627
7/1/12 15:00,1.01627,1.01928,1.01538,1.01928
7/1/12 19:00,1.01928,1.01972,1.01842,1.01862
7/1/12 23:00,1.01862,1.01899,1.01598,1.01701
7/2/12 3:00,1.01701,1.01789,1.01545,1.01609
7/2/12 7:00,1.01609,1.02003,1.01581,1.01816
7/2/12 11:00,1.01816,1.01843,1.01635,1.01681
7/2/12 15:00,1.01681,1.01714,1.01621,1.01671
7/2/12 19:00,1.01671,1.01698,1.01502,1.0158
7/2/12 23:00,1.0158,1.01599,1.01404,1.01473
7/3/12 3:00,1.01473,1.01661,1.01394,1.01464
7/3/12 7:00,1.01464,1.01504,1.01199,1.0128
7/3/12 11:00,1.0128,1.01312,1.01167,1.01193
7/3/12 15:00,1.01193,1.01297,1.01149,1.01294
7/3/12 19:00,1.01294,1.01404,1.01205,1.01328
7/3/12 23:00,1.01328,1.01409,1.01235,1.01242
7/4/12 3:00,1.01242,1.01358,1.01201,1.01301
7/4/12 7:00,1.01301,1.01372,1.01203,1.01298
7/4/12 11:00,1.01298,1.01341,1.01219,1.01241
7/4/12 15:00,1.01241,1.01359,1.01232,1.013
7/4/12 19:00,1.013,1.01362,1.01251,1.01274
7/4/12 23:00,1.01274,1.01354,1.01258,1.01278
7/5/12 3:00,1.01278,1.01411,1.00998,1.01372
7/5/12 7:00,1.01372,1.01565,1.01211,1.01364
7/5/12 11:00,1.01364,1.01432,1.01285,1.01392
7/5/12 15:00,1.01392,1.01471,1.01354,1.01462
7/5/12 19:00,1.01462,1.01575,1.01447,1.01531
7/5/12 23:00,1.01531,1.01559,1.01406,1.01517
7/6/12 3:00,1.01517,1.01784,1.01416,1.01729
7/6/12 7:00,1.01729,1.02019,1.01613,1.01879
7/6/12 11:00,1.01879,1.02067,1.01759,1.019
7/8/12 15:00,1.019,1.02085,1.018,1.01919
7/8/12 19:00,1.01919,1.01967,1.01824,1.019
7/8/12 23:00,1.019,1.02073,1.01822,1.02064
7/9/12 3:00,1.02064,1.02129,1.01922,1.02078
7/9/12 7:00,1.02078,1.02205,1.01927,1.02019
7/9/12 11:00,1.02019,1.02041,1.01862,1.01872
7/9/12 15:00,1.01872,1.02004,1.01835,1.01991
7/9/12 19:00,1.01991,1.02106,1.01913,1.02081
7/9/12 23:00,1.02081,1.02098,1.01766,1.01838
7/10/12 3:00,1.01838,1.01995,1.01647,1.01818
7/10/12 7:00,1.01818,1.02178,1.01715,1.02
7/10/12 11:00,1.02,1.02294,1.01963,1.02228
7/10/12 15:00,1.02228,1.02297,1.02195,1.02259
7/10/12 19:00,1.02259,1.02259,1.02092,1.02115
7/10/12 23:00,1.02115,1.02135,1.01945,1.01967
7/11/12 3:00,1.01967,1.02009,1.01721,1.0193
7/11/12 7:00,1.0193,1.02077,1.01819,1.01884
7/11/12 11:00,1.01884,1.02168,1.01841,1.01841
7/11/12 15:00,1.01841,1.02007,1.01834,1.01968
7/11/12 19:00,1.01968,1.02116,1.01919,1.01969
7/11/12 23:00,1.01969,1.0225,1.01935,1.02217
7/12/12 3:00,1.02217,1.02441,1.02165,1.02369
7/12/12 7:00,1.02369,1.02491,1.02088,1.02126
7/12/12 11:00,1.02126,1.02192,1.01759,1.01875
7/12/12 15:00,1.01875,1.02022,1.01815,1.02015
7/12/12 19:00,1.02015,1.02018,1.01795,1.01836
7/12/12 23:00,1.01836,1.01907,1.01607,1.0163
7/13/12 3:00,1.0163,1.01758,1.01519,1.01736
7/13/12 7:00,1.01736,1.01835,1.01283,1.01454
7/13/12 11:00,1.01454,1.01569,1.0129,1.01329
7/15/12 15:00,1.01329,1.01479,1.01255,1.01473
7/15/12 19:00,1.01473,1.01497,1.01425,1.0145
7/15/12 23:00,1.0145,1.01565,1.01396,1.01476
7/16/12 3:00,1.01476,1.01569,1.01433,1.01542
7/16/12 7:00,1.01542,1.01724,1.01447,1.01528
7/16/12 11:00,1.01528,1.01549,1.01402,1.01465
7/16/12 15:00,1.01465,1.01528,1.01413,1.01413
7/16/12 19:00,1.01413,1.01439,1.01281,1.01345
7/16/12 23:00,1.01345,1.01492,1.01333,1.01478
7/17/12 3:00,1.01478,1.0159,1.01404,1.01491
7/17/12 7:00,1.01491,1.01688,1.01265,1.01385
7/17/12 11:00,1.01385,1.01411,1.01158,1.0116
7/17/12 15:00,1.0116,1.01273,1.01149,1.01182
7/17/12 19:00,1.01182,1.01251,1.01155,1.01198
7/17/12 23:00,1.01198,1.0131,1.01182,1.01266
7/18/12 3:00,1.01266,1.01478,1.01252,1.01445
7/18/12 7:00,1.01445,1.0148,1.01001,1.01035
7/18/12 11:00,1.01035,1.01154,1.00991,1.00991
7/18/12 15:00,1.00991,1.01029,1.0092,1.00947
7/18/12 19:00,1.00947,1.01021,1.00889,1.00957
7/18/12 23:00,1.00957,1.01057,1.00875,1.01019
7/19/12 3:00,1.01019,1.0103,1.00647,1.00727
7/19/12 7:00,1.00727,1.00885,1.0067,1.00741
7/19/12 11:00,1.00741,1.00835,1.0065,1.00697
7/19/12 15:00,1.00697,1.00865,1.0061,1.00832
7/19/12 19:00,1.00832,1.00843,1.00678,1.00762
7/19/12 23:00,1.00762,1.00845,1.00725,1.00759
7/20/12 3:00,1.00759,1.01245,1.00714,1.01142
7/20/12 7:00,1.01142,1.01296,1.00965,1.01182
7/20/12 11:00,1.01182,1.01283,1.01156,1.01222
7/22/12 15:00,1.01222,1.0147,1.01222,1.01464
7/22/12 19:00,1.01464,1.01585,1.01443,1.01538
7/22/12 23:00,1.01538,1.01702,1.01489,1.01545
7/23/12 3:00,1.01545,1.02035,1.01519,1.01987
7/23/12 7:00,1.01987,1.02032,1.01641,1.01697
7/23/12 11:00,1.01697,1.01869,1.01624,1.01843
7/23/12 15:00,1.01843,1.01915,1.0176,1.01849
7/23/12 19:00,1.01849,1.01917,1.01765,1.01809
7/23/12 23:00,1.01809,1.01986,1.0177,1.01918
7/24/12 3:00,1.01918,1.01975,1.01676,1.01677
7/24/12 7:00,1.01677,1.02229,1.01568,1.02106
7/24/12 11:00,1.02106,1.02261,1.0199,1.02057
7/24/12 15:00,1.02057,1.02282,1.02057,1.02273
7/24/12 19:00,1.02273,1.02309,1.02089,1.02098
7/24/12 23:00,1.02098,1.02186,1.0174,1.01892
7/25/12 3:00,1.01892,1.01968,1.01713,1.01794
7/25/12 7:00,1.01794,1.02022,1.01703,1.01752
7/25/12 11:00,1.01752,1.01752,1.01383,1.01518
7/25/12 15:00,1.01518,1.01649,1.01431,1.01566
7/25/12 19:00,1.01566,1.01622,1.01504,1.01521
7/25/12 23:00,1.01521,1.01589,1.01375,1.01559
7/26/12 3:00,1.01559,1.01617,1.00621,1.00714
7/26/12 7:00,1.00714,1.01076,1.00678,1.01007
7/26/12 11:00,1.01007,1.01044,1.00888,1.00986
7/26/12 15:00,1.00986,1.01028,1.00918,1.00997
7/26/12 19:00,1.00997,1.01037,1.00781,1.00785
7/26/12 23:00,1.00785,1.01051,1.00728,1.01013
7/27/12 3:00,1.01013,1.01037,1.00642,1.00804
7/27/12 7:00,1.00804,1.00808,1.00545,1.00622
7/27/12 11:00,1.00622,1.00635,1.00267,1.00267
7/29/12 15:00,1.00267,1.00479,1.00267,1.00451
7/29/12 19:00,1.00451,1.00501,1.0036,1.00434
7/29/12 23:00,1.00434,1.00525,1.00362,1.00455
7/30/12 3:00,1.00455,1.00474,1.00328,1.00391
7/30/12 7:00,1.00391,1.0044,1.00211,1.00292
7/30/12 11:00,1.00292,1.00334,1.00123,1.00137
7/30/12 15:00,1.00137,1.00206,1.0011,1.00123
7/30/12 19:00,1.00123,1.00129,1.00024,1.0005
7/30/12 23:00,1.0005,1.00186,1.00041,1.00139
7/31/12 3:00,1.00139,1.00342,1.00022,1.00324
7/31/12 7:00,1.00324,1.00425,1.00065,1.00239
7/31/12 11:00,1.00239,1.00325,1.00175,1.003
7/31/12 15:00,1.003,1.00352,1.00218,1.00329
7/31/12 19:00,1.00329,1.00392,1.0025,1.00251
7/31/12 23:00,1.00251,1.00253,1.00052,1.00102
8/1/12 3:00,1.00102,1.00198,1.00029,1.00109
8/1/12 7:00,1.00109,1.00225,1.00063,1.0013
8/1/12 11:00,1.0013,1.00555,1.00084,1.00426
8/1/12 15:00,1.00426,1.00568,1.00421,1.00497
8/1/12 19:00,1.00497,1.00526,1.0041,1.00473
8/1/12 23:00,1.00473,1.00594,1.00412,1.00448
8/2/12 3:00,1.00448,1.00629,1.00011,1.0058
8/2/12 7:00,1.0058,1.00792,1.00246,1.00684
8/2/12 11:00,1.00684,1.00836,1.00647,1.00705
8/2/12 15:00,1.00705,1.00751,1.00582,1.00636
8/2/12 19:00,1.00636,1.00651,1.00552,1.00585
8/2/12 23:00,1.00585,1.00619,1.00297,1.00314
8/3/12 3:00,1.00314,1.00336,1,1.0007
8/3/12 7:00,1.0007,1.00101,0.99789,0.99853
8/3/12 11:00,0.99853,1.00235,0.99843,1.00074
8/5/12 15:00,1.00074,1.0015,0.99972,1.00054
8/5/12 19:00,1.00054,1.00117,1.00024,1.0003
8/5/12 23:00,1.0003,1.00194,0.99951,0.99999
8/6/12 3:00,0.99999,1.00167,0.99995,1.00123
8/6/12 7:00,1.00123,1.00163,0.99825,0.99916
8/6/12 11:00,0.99916,1.00018,0.99874,1.00008
8/6/12 15:00,1.00008,1.00081,0.99956,1.00064
8/6/12 19:00,1.00064,1.00073,0.99939,1.00006
8/6/12 23:00,1.00006,1.00108,0.99792,0.9985
8/7/12 3:00,0.9985,0.99927,0.99654,0.99727
8/7/12 7:00,0.99727,0.99764,0.99617,0.99669
8/7/12 11:00,0.99669,0.9975,0.9964,0.9968
8/7/12 15:00,0.9968,0.998,0.99605,0.99708
8/7/12 19:00,0.99708,0.99782,0.99682,0.9977
8/7/12 23:00,0.9977,0.99877,0.99635,0.99693
8/8/12 3:00,0.99693,0.99783,0.99612,0.99712
8/8/12 7:00,0.99712,0.99732,0.99354,0.99414
8/8/12 11:00,0.99414,0.99514,0.99376,0.99405
8/8/12 15:00,0.99405,0.99495,0.9935,0.99481
8/8/12 19:00,0.99481,0.99483,0.99304,0.99314
8/8/12 23:00,0.99314,0.9949,0.99296,0.99409
8/9/12 3:00,0.99409,0.99475,0.99315,0.99403
8/9/12 7:00,0.99403,0.99495,0.99123,0.99191
8/9/12 11:00,0.99191,0.99256,0.99069,0.99069
8/9/12 15:00,0.99069,0.99192,0.99011,0.9916
8/9/12 19:00,0.9916,0.99353,0.99135,0.99304
8/9/12 23:00,0.99304,0.99416,0.99285,0.99291
8/10/12 3:00,0.99291,0.99692,0.99236,0.99535
8/10/12 7:00,0.99535,0.99572,0.99079,0.9915
8/10/12 11:00,0.9915,0.99214,0.99051,0.99068
8/12/12 15:00,0.99068,0.99182,0.98937,0.99156
8/12/12 19:00,0.99156,0.99177,0.99063,0.99105
8/12/12 23:00,0.99105,0.99196,0.99064,0.99187
8/13/12 3:00,0.99187,0.9925,0.99045,0.99226
8/13/12 7:00,0.99226,0.99391,0.99188,0.9927
8/13/12 11:00,0.9927,0.99341,0.99209,0.99215
8/13/12 15:00,0.99215,0.9928,0.99169,0.99177
8/13/12 19:00,0.99177,0.99396,0.99141,0.99314
8/13/12 23:00,0.99314,0.99328,0.99144,0.99245
8/14/12 3:00,0.99245,0.99335,0.99057,0.99158
8/14/12 7:00,0.99158,0.99316,0.99064,0.99147
8/14/12 11:00,0.99147,0.99212,0.99113,0.99193
8/14/12 15:00,0.99193,0.99244,0.99085,0.99243
8/14/12 19:00,0.99243,0.99253,0.99179,0.99191
8/14/12 23:00,0.99191,0.99341,0.9916,0.99247
8/15/12 3:00,0.99247,0.99312,0.99064,0.99108
8/15/12 7:00,0.99108,0.99132,0.98861,0.98886
8/15/12 11:00,0.98886,0.98934,0.98854,0.98903
8/15/12 15:00,0.98903,0.98951,0.98828,0.98864
8/15/12 19:00,0.98864,0.9891,0.98822,0.98875
8/15/12 23:00,0.98875,0.98989,0.98842,0.98885
8/16/12 3:00,0.98885,0.98959,0.98815,0.98941
8/16/12 7:00,0.98941,0.98989,0.98705,0.98716
8/16/12 11:00,0.98716,0.98723,0.98592,0.98617
8/16/12 15:00,0.98617,0.9868,0.98586,0.98651
8/16/12 19:00,0.98651,0.98732,0.98634,0.98719
8/16/12 23:00,0.98719,0.98793,0.98677,0.98687
8/17/12 3:00,0.98687,0.98994,0.98644,0.98814
8/17/12 7:00,0.98814,0.99001,0.98804,0.98906
8/17/12 11:00,0.98906,0.98935,0.98843,0.98852
8/19/12 15:00,0.98852,0.98916,0.98797,0.98872
8/19/12 19:00,0.98872,0.98935,0.98838,0.98851
8/19/12 23:00,0.98851,0.98904,0.98778,0.98786
8/20/12 3:00,0.98786,0.98949,0.98745,0.98925
8/20/12 7:00,0.98925,0.99009,0.98829,0.98829
8/20/12 11:00,0.98829,0.98891,0.98809,0.98809
8/20/12 15:00,0.98809,0.98872,0.98771,0.98857
8/20/12 19:00,0.98857,0.98864,0.98718,0.98722
8/20/12 23:00,0.98722,0.98746,0.9854,0.98586
8/21/12 3:00,0.98586,0.98612,0.98507,0.98529
8/21/12 7:00,0.98529,0.98724,0.98414,0.98698
8/21/12 11:00,0.98698,0.98987,0.98696,0.98884
8/21/12 15:00,0.98884,0.99032,0.98868,0.99007
8/21/12 19:00,0.99007,0.99104,0.98977,0.98984
8/21/12 23:00,0.98984,0.99136,0.98965,0.99045
8/22/12 3:00,0.99045,0.99464,0.99042,0.99381
8/22/12 7:00,0.99381,0.99427,0.99167,0.99342
8/22/12 11:00,0.99342,0.99352,0.9906,0.99101
8/22/12 15:00,0.99101,0.99142,0.99044,0.99045
8/22/12 19:00,0.99045,0.99049,0.98845,0.98926
8/22/12 23:00,0.98926,0.99069,0.98841,0.99003
8/23/12 3:00,0.99003,0.99182,0.9894,0.99164
8/23/12 7:00,0.99164,0.9933,0.99097,0.99327
8/23/12 11:00,0.99327,0.99476,0.99206,0.99333
8/23/12 15:00,0.99333,0.99418,0.99305,0.99401
8/23/12 19:00,0.99401,0.99413,0.99331,0.99337
8/23/12 23:00,0.99337,0.99466,0.99303,0.99316
8/24/12 3:00,0.99316,0.99422,0.99245,0.99373
8/24/12 7:00,0.99373,0.99397,0.99037,0.99157
8/24/12 11:00,0.99157,0.9925,0.99087,0.99222
8/26/12 15:00,0.99222,0.99243,0.99083,0.99106
8/26/12 19:00,0.99106,0.99225,0.99087,0.9909
8/26/12 23:00,0.9909,0.99133,0.98984,0.99028
8/27/12 3:00,0.99028,0.99101,0.98935,0.98999
8/27/12 7:00,0.98999,0.99077,0.98892,0.98958
8/27/12 11:00,0.98958,0.99076,0.98954,0.99035
8/27/12 15:00,0.99035,0.99126,0.9901,0.99126
8/27/12 19:00,0.99126,0.99167,0.99074,0.99075
8/27/12 23:00,0.99075,0.99087,0.98964,0.98976
8/28/12 3:00,0.98976,0.98979,0.98714,0.98774
8/28/12 7:00,0.98774,0.98784,0.98415,0.98675
8/28/12 11:00,0.98675,0.9883,0.98664,0.98788
8/28/12 15:00,0.98788,0.98828,0.98756,0.98794
8/28/12 19:00,0.98794,0.98883,0.98746,0.98873
8/28/12 23:00,0.98873,0.98987,0.98804,0.98897
8/29/12 3:00,0.98897,0.98957,0.98677,0.98728
8/29/12 7:00,0.98728,0.98852,0.98652,0.98757
8/29/12 11:00,0.98757,0.98964,0.98722,0.98903
8/29/12 15:00,0.98903,0.99022,0.98871,0.99016
8/29/12 19:00,0.99016,0.99058,0.98982,0.99047
8/29/12 23:00,0.99047,0.99202,0.98927,0.99192
8/30/12 3:00,0.99192,0.99203,0.99046,0.99104
8/30/12 7:00,0.99104,0.99308,0.99028,0.99256
8/30/12 11:00,0.99256,0.99307,0.99161,0.99198
8/30/12 15:00,0.99198,0.99298,0.99136,0.99231
8/30/12 19:00,0.99231,0.99249,0.99158,0.99197
8/30/12 23:00,0.99197,0.99275,0.99124,0.99147
8/31/12 3:00,0.99147,0.99209,0.98643,0.98685
8/31/12 7:00,0.98685,0.98975,0.98511,0.98613
8/31/12 11:00,0.98613,0.98671,0.98507,0.98515
9/2/12 15:00,0.98515,0.98732,0.98515,0.98727
9/2/12 19:00,0.98727,0.9873,0.98509,0.98541
9/2/12 23:00,0.98541,0.98651,0.98511,0.98624
9/3/12 3:00,0.98624,0.98696,0.98523,0.98642
9/3/12 7:00,0.98642,0.9877,0.9856,0.98571
9/3/12 11:00,0.98571,0.98596,0.98485,0.98485
9/3/12 15:00,0.98485,0.98653,0.98485,0.98616
9/3/12 19:00,0.98616,0.98645,0.98503,0.98529
9/3/12 23:00,0.98529,0.98548,0.98447,0.98482
9/4/12 3:00,0.98482,0.98584,0.98418,0.98483
9/4/12 7:00,0.98483,0.98739,0.98441,0.98585
9/4/12 11:00,0.98585,0.98711,0.98508,0.98508
9/4/12 15:00,0.98508,0.98727,0.98508,0.98633
9/4/12 19:00,0.98633,0.98685,0.98566,0.98627
9/4/12 23:00,0.98627,0.98931,0.98609,0.98839
9/5/12 3:00,0.98839,0.98888,0.98652,0.98828
9/5/12 7:00,0.98828,0.99175,0.98693,0.99028
9/5/12 11:00,0.99028,0.99117,0.99002,0.99022
9/5/12 15:00,0.99022,0.99098,0.98984,0.9909
9/5/12 19:00,0.9909,0.99134,0.99025,0.99118
9/5/12 23:00,0.99118,0.99133,0.98844,0.98919
9/6/12 3:00,0.98919,0.98944,0.98516,0.98643
9/6/12 7:00,0.98643,0.9865,0.98079,0.98235
9/6/12 11:00,0.98235,0.98314,0.98165,0.9824
9/6/12 15:00,0.9824,0.98337,0.98229,0.98278
9/6/12 19:00,0.98278,0.98293,0.98169,0.98177
9/6/12 23:00,0.98177,0.98177,0.98044,0.9814
9/7/12 3:00,0.9814,0.98256,0.97781,0.97833
9/7/12 7:00,0.97833,0.98025,0.97644,0.97736
9/7/12 11:00,0.97736,0.97867,0.97717,0.97826
9/9/12 15:00,0.97826,0.97862,0.97663,0.97848
9/9/12 19:00,0.97848,0.97879,0.9776,0.97806
9/9/12 23:00,0.97806,0.97844,0.97746,0.97747
9/10/12 3:00,0.97747,0.97798,0.97644,0.97796
9/10/12 7:00,0.97796,0.97824,0.97537,0.97625
9/10/12 11:00,0.97625,0.97791,0.97616,0.97741
9/10/12 15:00,0.97741,0.97759,0.97647,0.97677
9/10/12 19:00,0.97677,0.97724,0.97594,0.97623
9/10/12 23:00,0.97623,0.97674,0.9727,0.97292
9/11/12 3:00,0.97292,0.97413,0.97173,0.9723
9/11/12 7:00,0.9723,0.9729,0.97124,0.97222
9/11/12 11:00,0.97222,0.97338,0.97197,0.97288
9/11/12 15:00,0.97288,0.9735,0.97228,0.97293
9/11/12 19:00,0.97293,0.97333,0.97141,0.97175
9/11/12 23:00,0.97175,0.9738,0.97147,0.97249
9/12/12 3:00,0.97249,0.97453,0.97189,0.97409
9/12/12 7:00,0.97409,0.97614,0.97383,0.97539
9/12/12 11:00,0.97539,0.97674,0.97487,0.97599
9/12/12 15:00,0.97599,0.97615,0.97557,0.97578
9/12/12 19:00,0.97578,0.97611,0.97517,0.97588
9/12/12 23:00,0.97588,0.97714,0.97586,0.97657
9/13/12 3:00,0.97657,0.9768,0.97499,0.97559
9/13/12 7:00,0.97559,0.97734,0.97218,0.97248
9/13/12 11:00,0.97248,0.97261,0.96641,0.96828
9/13/12 15:00,0.96828,0.96925,0.96794,0.96807
9/13/12 19:00,0.96807,0.96807,0.96511,0.96526
9/13/12 23:00,0.96526,0.96654,0.96491,0.96583
9/14/12 3:00,0.96583,0.96796,0.96324,0.96742
9/14/12 7:00,0.96742,0.97094,0.96553,0.96982
9/14/12 11:00,0.96982,0.97207,0.96977,0.97172
9/16/12 15:00,0.97172,0.97191,0.96922,0.9703
9/16/12 19:00,0.9703,0.97089,0.96922,0.97003
9/16/12 23:00,0.97003,0.97226,0.96929,0.97186
9/17/12 3:00,0.97186,0.97309,0.97032,0.97094
9/17/12 7:00,0.97094,0.9737,0.97071,0.9724
9/17/12 11:00,0.9724,0.97593,0.97239,0.97456
9/17/12 15:00,0.97456,0.9752,0.9741,0.97471
9/17/12 19:00,0.97471,0.97511,0.97299,0.9743
9/17/12 23:00,0.9743,0.97593,0.97392,0.975
9/18/12 3:00,0.975,0.97647,0.97319,0.97428
9/18/12 7:00,0.97428,0.97617,0.97376,0.97406
9/18/12 11:00,0.97406,0.97542,0.97378,0.97419
9/18/12 15:00,0.97419,0.97566,0.97385,0.97515
9/18/12 19:00,0.97515,0.97549,0.97263,0.97274
9/18/12 23:00,0.97274,0.97459,0.97246,0.97446
9/19/12 3:00,0.97446,0.97503,0.97319,0.97399
9/19/12 7:00,0.97399,0.97631,0.9731,0.97425
9/19/12 11:00,0.97425,0.97568,0.97372,0.9746
9/19/12 15:00,0.9746,0.97572,0.97407,0.97515
9/19/12 19:00,0.97515,0.97798,0.97486,0.97791
9/19/12 23:00,0.97791,0.98105,0.97789,0.97828
9/20/12 3:00,0.97828,0.98052,0.97784,0.98014
9/20/12 7:00,0.98014,0.98155,0.97696,0.97797
9/20/12 11:00,0.97797,0.97823,0.97611,0.97667
9/20/12 15:00,0.97667,0.9769,0.97471,0.97552
9/20/12 19:00,0.97552,0.97605,0.97393,0.97409
9/20/12 23:00,0.97409,0.97595,0.97305,0.97378
9/21/12 3:00,0.97378,0.9757,0.97308,0.97407
9/21/12 7:00,0.97407,0.97638,0.97407,0.97605
9/21/12 11:00,0.97605,0.97788,0.97596,0.97641
9/23/12 15:00,0.97641,0.97809,0.97512,0.97799
9/23/12 19:00,0.97799,0.9799,0.97799,0.97854
9/23/12 23:00,0.97854,0.97998,0.97801,0.97992
9/24/12 3:00,0.97992,0.98172,0.9799,0.98088
9/24/12 7:00,0.98088,0.98103,0.97893,0.97894
9/24/12 11:00,0.97894,0.98013,0.97817,0.9785
9/24/12 15:00,0.9785,0.97948,0.97798,0.9791
9/24/12 19:00,0.9791,0.97933,0.97789,0.97928
9/24/12 23:00,0.97928,0.98047,0.97809,0.97978
9/25/12 3:00,0.97978,0.98084,0.97633,0.97731
9/25/12 7:00,0.97731,0.97881,0.97552,0.97837
9/25/12 11:00,0.97837,0.98107,0.97816,0.98041
9/25/12 15:00,0.98041,0.98142,0.97995,0.98052
9/25/12 19:00,0.98052,0.98165,0.97995,0.98136
9/25/12 23:00,0.98136,0.9827,0.98075,0.98166
9/26/12 3:00,0.98166,0.98436,0.98035,0.98321
9/26/12 7:00,0.98321,0.98553,0.98229,0.98382
9/26/12 11:00,0.98382,0.98591,0.9836,0.98543
9/26/12 15:00,0.98543,0.98548,0.98396,0.98441
9/26/12 19:00,0.98441,0.98442,0.98268,0.98293
9/26/12 23:00,0.98293,0.98372,0.98185,0.98339
9/27/12 3:00,0.98339,0.98464,0.98219,0.98462
9/27/12 7:00,0.98462,0.98531,0.97969,0.98067
9/27/12 11:00,0.98067,0.98106,0.97905,0.98055
9/27/12 15:00,0.98055,0.981,0.97981,0.98028
9/27/12 19:00,0.98028,0.98099,0.97866,0.97872
9/27/12 23:00,0.97872,0.97936,0.97848,0.97851
9/28/12 3:00,0.97851,0.98201,0.97803,0.98165
9/28/12 7:00,0.98165,0.98508,0.98029,0.98364
9/28/12 11:00,0.98364,0.98428,0.98245,0.98321
9/30/12 15:00,0.98321,0.98517,0.98312,0.98365
9/30/12 19:00,0.98365,0.98536,0.98347,0.98483
9/30/12 23:00,0.98483,0.98487,0.98151,0.98154
10/1/12 3:00,0.98154,0.98375,0.98121,0.98208
10/1/12 7:00,0.98208,0.9842,0.97969,0.98297
10/1/12 11:00,0.98297,0.98402,0.98184,0.98236
10/1/12 15:00,0.98236,0.98257,0.98149,0.98183
10/1/12 19:00,0.98183,0.98262,0.9814,0.98178
10/1/12 23:00,0.98178,0.98309,0.98107,0.98153
10/2/12 3:00,0.98153,0.98296,0.98117,0.98181
10/2/12 7:00,0.98181,0.98399,0.98158,0.98264
10/2/12 11:00,0.98264,0.98423,0.98246,0.98409
10/2/12 15:00,0.98409,0.98433,0.98367,0.98415
10/2/12 19:00,0.98415,0.98503,0.98409,0.98432
10/2/12 23:00,0.98432,0.98765,0.98408,0.98698
10/3/12 3:00,0.98698,0.98823,0.98532,0.98793
10/3/12 7:00,0.98793,0.98833,0.98603,0.98605
10/3/12 11:00,0.98605,0.98834,0.98605,0.98743
10/3/12 15:00,0.98743,0.9877,0.98612,0.98679
10/3/12 19:00,0.98679,0.98761,0.9858,0.98587
10/3/12 23:00,0.98587,0.98664,0.98522,0.9863
10/4/12 3:00,0.9863,0.98706,0.98523,0.98532
10/4/12 7:00,0.98532,0.98544,0.98086,0.98114
10/4/12 11:00,0.98114,0.98123,0.97992,0.98025
10/4/12 15:00,0.98025,0.98105,0.97969,0.98076
10/4/12 19:00,0.98076,0.98083,0.97992,0.98002
10/4/12 23:00,0.98002,0.98062,0.9799,0.98046
10/5/12 3:00,0.98046,0.9811,0.97401,0.97464
10/5/12 7:00,0.97464,0.9772,0.97342,0.97638
10/5/12 11:00,0.97638,0.98017,0.9762,0.97858
10/7/12 15:00,0.97858,0.97861,0.97637,0.97722
10/7/12 19:00,0.97722,0.97841,0.97697,0.97778
10/7/12 23:00,0.97778,0.97982,0.97718,0.9784
10/8/12 3:00,0.9784,0.97996,0.97769,0.97916
10/8/12 7:00,0.97916,0.97921,0.97504,0.97544
10/8/12 11:00,0.97544,0.97717,0.97531,0.97681
10/8/12 15:00,0.97681,0.9772,0.97535,0.97549
10/8/12 19:00,0.97549,0.97578,0.97446,0.97486
10/8/12 23:00,0.97486,0.97699,0.97471,0.97577
10/9/12 3:00,0.97577,0.97702,0.97436,0.97593
10/9/12 7:00,0.97593,0.98066,0.97548,0.97866
10/9/12 11:00,0.97866,0.9791,0.97707,0.97804
10/9/12 15:00,0.97804,0.97955,0.97781,0.97918
10/9/12 19:00,0.97918,0.97974,0.97814,0.9784
10/9/12 23:00,0.9784,0.97919,0.97749,0.97796
10/10/12 3:00,0.97796,0.97911,0.97675,0.97839
10/10/12 7:00,0.97839,0.9804,0.97773,0.97978
